,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3173,Unionport,40.82977429787161,-73.85053524451935,Family Dollar,40.831151,-73.855025,Discount Store
3174,Unionport,40.82977429787161,-73.85053524451935,Carvel,40.8336,-73.85113199999999,Ice Cream Shop
3175,Unionport,40.82977429787161,-73.85053524451935,Baskin-Robbins,40.83399812524397,-73.85177906932887,Ice Cream Shop
3176,Unionport,40.82977429787161,-73.85053524451935,Melanies Roti Bar And Grill,40.833293,-73.85104,Indian Restaurant
3177,Unionport,40.82977429787161,-73.85053524451935,Top Banana,40.82675617923105,-73.84986723524874,Deli / Bodega
3178,Unionport,40.82977429787161,-73.85053524451935,Dunkin',40.83408247377312,-73.85172634674849,Donut Shop
3179,Unionport,40.82977429787161,-73.85053524451935,T-Mobile,40.833645,-73.851185,Mobile Phone Shop
3180,Unionport,40.82977429787161,-73.85053524451935,Olmstead Triangle Park,40.83158938383613,-73.85440625173267,Plaza
3181,Unionport,40.82977429787161,-73.85053524451935,Cross Bronx Pet Shop,40.83131170917109,-73.85472211331793,Pet Store
3182,Unionport,40.82977429787161,-73.85053524451935,Wendy’s,40.8338235,-73.8529678,Fast Food Restaurant
3183,Edenwald,40.88456130303732,-73.84808271877168,CTown Supermarkets,40.88398447245873,-73.84917902137431,Grocery Store
3184,Edenwald,40.88456130303732,-73.84808271877168,Laconia Fish Market,40.88414764404297,-73.84964752197266,Fish Market
3185,Edenwald,40.88456130303732,-73.84808271877168,Associated Supermarket,40.88796975874366,-73.84692879859317,Supermarket
3186,Edenwald,40.88456130303732,-73.84808271877168,Mandarin House,40.888139,-73.84711899999999,Chinese Restaurant
3187,Bay Ridge,40.625801065010656,-74.03062069353813,Pilo Arts Day Spa and Salon,40.62474788273414,-74.03059056940135,Spa
3188,Bay Ridge,40.625801065010656,-74.03062069353813,Bagel Boy,40.627896,-74.029335,Bagel Shop
3189,Bay Ridge,40.625801065010656,-74.03062069353813,Georgian Dream Cafe and Bakery,40.625586,-74.030196,Caucasian Restaurant
3190,Bay Ridge,40.625801065010656,-74.03062069353813,Leo's Casa Calamari,40.6242,-74.030931,Pizza Place
3191,Bay Ridge,40.625801065010656,-74.03062069353813,Pegasus Cafe,40.623168349068536,-74.0311862390966,Breakfast Spot
3192,Bay Ridge,40.625801065010656,-74.03062069353813,Cocoa Grinder,40.623966776558476,-74.0308626813129,Juice Bar
3193,Bay Ridge,40.625801065010656,-74.03062069353813,Ho' Brah Taco Joint,40.62295987421396,-74.03137094766794,Taco Place
3194,Bay Ridge,40.625801065010656,-74.03062069353813,Blue Door Souvlakia,40.624567,-74.030311,Greek Restaurant
3195,Bay Ridge,40.625801065010656,-74.03062069353813,The Bookmark Shoppe,40.62457650083076,-74.0305618421461,Bookstore
3196,Bay Ridge,40.625801065010656,-74.03062069353813,Brooklyn Market,40.626939,-74.02994799999999,Grocery Store
3197,Bay Ridge,40.625801065010656,-74.03062069353813,Mimi Nails,40.62257064456921,-74.03147660099737,Spa
3198,Bay Ridge,40.625801065010656,-74.03062069353813,Windy City Ale House,40.62811715828623,-74.0291280171792,Sports Bar
3199,Bay Ridge,40.625801065010656,-74.03062069353813,Elia Restaurant,40.62309044402409,-74.03115569866006,Greek Restaurant
3200,Bay Ridge,40.625801065010656,-74.03062069353813,Karam,40.62293134278153,-74.02831552630435,Middle Eastern Restaurant
3201,Bay Ridge,40.625801065010656,-74.03062069353813,A.L.C. Italian Grocery,40.62305051681447,-74.03122367666245,Grocery Store
3202,Bay Ridge,40.625801065010656,-74.03062069353813,Skin Institute of New York,40.627033,-74.02649224000001,Spa
3203,Bay Ridge,40.625801065010656,-74.03062069353813,Verrazano Vision,40.624434,-74.03041,Optical Shop
3204,Bay Ridge,40.625801065010656,-74.03062069353813,The Kettle Black,40.62283909856897,-74.03141082168587,Bar
3205,Bay Ridge,40.625801065010656,-74.03062069353813,Tuscany Grill,40.62291326029698,-74.03138652017468,Italian Restaurant
3206,Bay Ridge,40.625801065010656,-74.03062069353813,Coffee Rx,40.62211486513489,-74.03190841796363,Café
3207,Bay Ridge,40.625801065010656,-74.03062069353813,Peppino's,40.6298508137169,-74.02848135082027,Pizza Place
3208,Bay Ridge,40.625801065010656,-74.03062069353813,HoM Bay Ridge,40.62184719696941,-74.03177563511296,Tea Room
3209,Bay Ridge,40.625801065010656,-74.03062069353813,Zio Toto,40.62479085034183,-74.03055087900958,Italian Restaurant
3210,Bay Ridge,40.625801065010656,-74.03062069353813,Nonno's Pizza,40.62164967557811,-74.03185368050534,Pizza Place
3211,Bay Ridge,40.625801065010656,-74.03062069353813,Latoue Nail Spa,40.6262390783683,-74.03001544766258,Spa
3212,Bay Ridge,40.625801065010656,-74.03062069353813,Pink & White Nails,40.622532797931896,-74.03146307176664,Spa
3213,Bay Ridge,40.625801065010656,-74.03062069353813,Greenhouse Cafe,40.62954152835763,-74.02851357046862,American Restaurant
3214,Bay Ridge,40.625801065010656,-74.03062069353813,Uncle Louie G's,40.62278367167344,-74.03141415087794,Ice Cream Shop
3215,Bay Ridge,40.625801065010656,-74.03062069353813,Chadwick's Restaurant,40.621449623364306,-74.03196395076446,American Restaurant
3216,Bay Ridge,40.625801065010656,-74.03062069353813,Sofia Restorante Italiano,40.62484745920055,-74.03052232818622,Italian Restaurant
3217,Bay Ridge,40.625801065010656,-74.03062069353813,XIN,40.62508203621133,-74.0304936920825,Chinese Restaurant
3218,Bay Ridge,40.625801065010656,-74.03062069353813,Inaka,40.625140559775616,-74.03041782134507,Sushi Restaurant
3219,Bay Ridge,40.625801065010656,-74.03062069353813,RED OAK Restaurant & Bar & Hookah Lounge,40.625446614320815,-74.03024585189742,Hookah Bar
3220,Bay Ridge,40.625801065010656,-74.03062069353813,Caffe Cafe,40.62494467196551,-74.03034216935802,Café
3221,Bay Ridge,40.625801065010656,-74.03062069353813,Lamoza Hookah Lounge,40.62986503444392,-74.02849452703252,Hookah Bar
3222,Bay Ridge,40.625801065010656,-74.03062069353813,Cebu' Bar & Bistro,40.62181234249646,-74.03172698590136,New American Restaurant
3223,Bay Ridge,40.625801065010656,-74.03062069353813,The Pearl Room,40.62393563143695,-74.03097905585743,Seafood Restaurant
3224,Bay Ridge,40.625801065010656,-74.03062069353813,Carvel Ice Cream,40.623094645120126,-74.03124488518532,Ice Cream Shop
3225,Bay Ridge,40.625801065010656,-74.03062069353813,GameStop,40.622195328982905,-74.02720246900225,Video Game Store
3226,Bay Ridge,40.625801065010656,-74.03062069353813,Omiya,40.622329157515146,-74.02857550374559,Sushi Restaurant
3227,Bay Ridge,40.625801065010656,-74.03062069353813,Top Thai,40.62323607887372,-74.02817264059682,Thai Restaurant
3228,Bay Ridge,40.625801065010656,-74.03062069353813,H & L Bagels,40.621624684758785,-74.03183112853934,Bagel Shop
3229,Bay Ridge,40.625801065010656,-74.03062069353813,Giacomo's Wood Fired Pizza & Trattoria,40.62853486510589,-74.02905124266296,Italian Restaurant
3230,Bay Ridge,40.625801065010656,-74.03062069353813,86 Noodles,40.622572519884045,-74.02842260569763,Chinese Restaurant
3231,Bay Ridge,40.625801065010656,-74.03062069353813,Victoria's Secret,40.62224,-74.027033,Lingerie Store
3232,Bay Ridge,40.625801065010656,-74.03062069353813,Kaleidoscope Toy Store,40.622179846597675,-74.03164945621701,Toy / Game Store
3233,Bay Ridge,40.625801065010656,-74.03062069353813,Pho Hoai Bay Ridge,40.62237907678971,-74.02855610991112,Vietnamese Restaurant
3234,Bay Ridge,40.625801065010656,-74.03062069353813,DII (Deals and Discounts Store #29),40.621941586790875,-74.02866517672703,Department Store
3235,Bay Ridge,40.625801065010656,-74.03062069353813,Bombay Grill,40.622371,-74.03179899999999,Indian Restaurant
3236,Bay Ridge,40.625801065010656,-74.03062069353813,Gap Factory Store,40.62247628018282,-74.02770231903379,Clothing Store
3237,Bay Ridge,40.625801065010656,-74.03062069353813,Kathy's Dumplings,40.627893600787424,-74.02927534109664,Dim Sum Restaurant
3238,Bay Ridge,40.625801065010656,-74.03062069353813,Plaka Taverna,40.62248624337034,-74.02846542169956,Greek Restaurant
3239,Bay Ridge,40.625801065010656,-74.03062069353813,The Children's Place,40.622522679371755,-74.02771480654002,Kids Store
3240,Bay Ridge,40.625801065010656,-74.03062069353813,Status Q,40.62590607124746,-74.03019217924287,Pool Hall
3241,Bay Ridge,40.625801065010656,-74.03062069353813,Subway,40.622358,-74.031248,Sandwich Place
3242,Bay Ridge,40.625801065010656,-74.03062069353813,Harp Bar Brooklyn,40.62978871192184,-74.02853333491446,Bar
3243,Bay Ridge,40.625801065010656,-74.03062069353813,Lobo Loco,40.62356257001225,-74.03104678221119,Mexican Restaurant
3244,Bay Ridge,40.625801065010656,-74.03062069353813,Auntie Anne's,40.622291,-74.028121,Snack Place
3245,Bay Ridge,40.625801065010656,-74.03062069353813,Walgreens,40.6286858,-74.0285723,Pharmacy
3246,Bay Ridge,40.625801065010656,-74.03062069353813,New York Sports Clubs,40.622364130745325,-74.02708121024716,Gym / Fitness Center
3247,Bay Ridge,40.625801065010656,-74.03062069353813,Taco Bell,40.62191824000764,-74.02853373126436,Fast Food Restaurant
3248,Bay Ridge,40.625801065010656,-74.03062069353813,Cinnabon,40.623156,-74.031459,Sandwich Place
3249,Bay Ridge,40.625801065010656,-74.03062069353813,Fantastic Bagels,40.62242016164347,-74.0285762805123,Bagel Shop
3250,Bay Ridge,40.625801065010656,-74.03062069353813,Duane Reade,40.6220933,-74.0276287,Pharmacy
3251,Bay Ridge,40.625801065010656,-74.03062069353813,Mattress Firm,40.623619079589844,-74.02822875976562,Mattress Store
3252,Bay Ridge,40.625801065010656,-74.03062069353813,GNC,40.622087,-74.027755,Supplement Shop
3253,Bay Ridge,40.625801065010656,-74.03062069353813,The Pour House of Bay Ridge,40.62851661943293,-74.0289634772342,Bar
3254,Bay Ridge,40.625801065010656,-74.03062069353813,Key Food Fresh & Natural,40.628204,-74.029461,Supermarket
3255,Bay Ridge,40.625801065010656,-74.03062069353813,Best Western Gregory Hotel,40.62435700608523,-74.02735953514821,Hotel
3256,Bay Ridge,40.625801065010656,-74.03062069353813,Ben's Pizzeria,40.62640416738638,-74.02975174836288,Pizza Place
3257,Bay Ridge,40.625801065010656,-74.03062069353813,Zitelli's Thin Crust Pizza and Bar,40.62355539009036,-74.03096914529038,Italian Restaurant
3258,Bay Ridge,40.625801065010656,-74.03062069353813,Cappuccino Cafe,40.62951041286022,-74.02853892492205,American Restaurant
3259,Bay Ridge,40.625801065010656,-74.03062069353813,Bay Ridge Crossfit,40.62414280628023,-74.03082276499144,Gym / Fitness Center
3260,Bay Ridge,40.625801065010656,-74.03062069353813,Xin Bay Ridge,40.62520028339387,-74.03042823522566,Chinese Restaurant
3261,Bay Ridge,40.625801065010656,-74.03062069353813,Golden Dragon,40.62372589111328,-74.03065490722656,Asian Restaurant
3262,Bay Ridge,40.625801065010656,-74.03062069353813,Dari Mediterranean,40.623659856971535,-74.03120040893555,Mediterranean Restaurant
3263,Bay Ridge,40.625801065010656,-74.03062069353813,Friends Forever Grocery,40.62312316894531,-74.03070831298828,Grocery Store
3264,Bay Ridge,40.625801065010656,-74.03062069353813,Appletree natural foods,40.628165,-74.028864,Farmers Market
3265,Bay Ridge,40.625801065010656,-74.03062069353813,Fort Hamilton Playground,40.62651334866671,-74.03602782815183,Playground
3266,Bay Ridge,40.625801065010656,-74.03062069353813,Russell Pedersen Playground,40.62653498751833,-74.03607812698527,Playground
3267,Bay Ridge,40.625801065010656,-74.03062069353813,Fort Hamtilton Handball Court,40.62599136462126,-74.03629783558613,Park
3268,Bensonhurst,40.61100890202044,-73.99517998380729,Villa Fiorita,40.611931,-73.997854,Italian Restaurant
3269,Bensonhurst,40.61100890202044,-73.99517998380729,il Colosseo,40.61222053559676,-73.9974361996248,Italian Restaurant
3270,Bensonhurst,40.61100890202044,-73.99517998380729,Coco Nails,40.614735,-73.99462044239044,Cosmetics Shop
3271,Bensonhurst,40.61100890202044,-73.99517998380729,Il Fornaretto Bakery,40.613940136924604,-73.99935895452214,Bakery
3272,Bensonhurst,40.61100890202044,-73.99517998380729,Bagel Town,40.61019916148078,-73.98950989286807,Bagel Shop
3273,Bensonhurst,40.61100890202044,-73.99517998380729,Tenzan,40.6152654172336,-73.99404636075737,Sushi Restaurant
3274,Bensonhurst,40.61100890202044,-73.99517998380729,Frank And Sal's Prime Meats,40.61023238969865,-73.99922681436966,Butcher
3275,Bensonhurst,40.61100890202044,-73.99517998380729,Carvel Ice Cream,40.6153902801513,-73.99391964879203,Ice Cream Shop
3276,Bensonhurst,40.61100890202044,-73.99517998380729,Hot Spot Nabe,40.61513,-73.994582,Shabu-Shabu Restaurant
3277,Bensonhurst,40.61100890202044,-73.99517998380729,Baskin-Robbins,40.61509744375493,-73.99395033291107,Ice Cream Shop
3278,Bensonhurst,40.61100890202044,-73.99517998380729,Bensonhurst Liquors,40.613263175314586,-73.99610336345997,Liquor Store
3279,Bensonhurst,40.61100890202044,-73.99517998380729,18 Hipot,40.60924053660791,-74.00020677029487,Hotpot Restaurant
3280,Bensonhurst,40.61100890202044,-73.99517998380729,Hand Pull Noodle & Dumpling House,40.61510256970509,-73.99422427946021,Noodle House
3281,Bensonhurst,40.61100890202044,-73.99517998380729,Wasabi,40.614718062379666,-73.99475137197847,Sushi Restaurant
3282,Bensonhurst,40.61100890202044,-73.99517998380729,Tong Xing Chinese & New Taco Mexican Food,40.61280502681869,-73.99657266546886,Chinese Restaurant
3283,Bensonhurst,40.61100890202044,-73.99517998380729,Taste Of China,40.608834,-73.994117,Chinese Restaurant
3284,Bensonhurst,40.61100890202044,-73.99517998380729,Bi-wise Pharmacy,40.613632,-73.995334,Pharmacy
3285,Bensonhurst,40.61100890202044,-73.99517998380729,Papa Mike's Pizza,40.6111507812032,-73.99159738013479,Pizza Place
3286,Bensonhurst,40.61100890202044,-73.99517998380729,The Wholesome Pet,40.611358642578125,-73.99146270751953,Pet Store
3287,Bensonhurst,40.61100890202044,-73.99517998380729,Dunkin' / Baskin-Robbins,40.615105809320795,-73.99393539964376,Donut Shop
3288,Bensonhurst,40.61100890202044,-73.99517998380729,Flowers By Emil,40.614266,-73.994755,Flower Shop
3289,Bensonhurst,40.61100890202044,-73.99517998380729,S.O.G. Desserts,40.61431121826172,-73.99471282958984,Dessert Shop
3290,Bensonhurst,40.61100890202044,-73.99517998380729,18th Avenue,40.6098475390427,-73.9993143081665,Road
3291,Bensonhurst,40.61100890202044,-73.99517998380729,Panda Chinese Restaurant,40.611388,-73.99078399999999,Chinese Restaurant
3292,Bensonhurst,40.61100890202044,-73.99517998380729,Lin's Spa Nail House,40.611785,-73.99042299999999,Spa
3293,Bensonhurst,40.61100890202044,-73.99517998380729,Avon,40.614803314208984,-73.99495697021484,Italian Restaurant
3294,Bensonhurst,40.61100890202044,-73.99517998380729,Queen Ann Ravioli,40.6148,-73.99414399999999,Factory
3295,Bensonhurst,40.61100890202044,-73.99517998380729,Home Town Restaurant,40.614891052246094,-73.99488067626953,Chinese Restaurant
3296,Bensonhurst,40.61100890202044,-73.99517998380729,Dunkin',40.6125452,-74.0004494,Donut Shop
3297,Bensonhurst,40.61100890202044,-73.99517998380729,Garibaldi Playground,40.609135,-74.000083,Playground
3298,Bensonhurst,40.61100890202044,-73.99517998380729,Caffe Romeo,40.60973171462955,-73.98976639889126,Coffee Shop
3299,Bensonhurst,40.61100890202044,-73.99517998380729,Double Ben Cafe 大家楽,40.612388610839844,-74.00071716308594,Cha Chaan Teng
3300,Sunset Park,40.64510294925429,-74.01031618527784,La Isla Cuchifritos,40.64524495461266,-74.01019971163103,Latin American Restaurant
3301,Sunset Park,40.64510294925429,-74.01031618527784,Nieves tia Mimi,40.646452,-74.008702,Ice Cream Shop
3302,Sunset Park,40.64510294925429,-74.01031618527784,Ricos Tacos,40.644426211291815,-74.01070548851418,Mexican Restaurant
3303,Sunset Park,40.64510294925429,-74.01031618527784,La Brasa Peruana,40.6469637960188,-74.0084431205736,Latin American Restaurant
3304,Sunset Park,40.64510294925429,-74.01031618527784,Tacos Matamoros,40.647747912107135,-74.00762106670679,Mexican Restaurant
3305,Sunset Park,40.64510294925429,-74.01031618527784,Luigi's Pizza,40.64677589775821,-74.00870886603244,Pizza Place
3306,Sunset Park,40.64510294925429,-74.01031618527784,Royal Kings Pizza,40.64369981623152,-74.01174040252202,Pizza Place
3307,Sunset Park,40.64510294925429,-74.01031618527784,J-Petal Japanese Crepe & Thai Ice Cream,40.64619260383533,-74.00916086072763,Creperie
3308,Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.645668113525105,-74.01306802885341,Bank
3309,Sunset Park,40.64510294925429,-74.01031618527784,Charles's Pizzeria,40.645623,-74.010191,Pizza Place
3310,Sunset Park,40.64510294925429,-74.01031618527784,Don Paco Lopez Panaderia,40.648016864662765,-74.01084252540383,Bakery
3311,Sunset Park,40.64510294925429,-74.01031618527784,International Restaurant,40.648354153951686,-74.00708640459607,Latin American Restaurant
3312,Sunset Park,40.64510294925429,-74.01031618527784,Yafa,40.64932640392034,-74.00928944349289,Café
3313,Sunset Park,40.64510294925429,-74.01031618527784,Pollo Campero,40.647646,-74.008087,Fried Chicken Joint
3314,Sunset Park,40.64510294925429,-74.01031618527784,Bravo Supermarkets,40.647548743333125,-74.01199169528479,Grocery Store
3315,Sunset Park,40.64510294925429,-74.01031618527784,La Gran Via Bakery,40.64757445977959,-74.00777573866056,Bakery
3316,Sunset Park,40.64510294925429,-74.01031618527784,Cafe Lore,40.648474,-74.01008900000001,Italian Restaurant
3317,Sunset Park,40.64510294925429,-74.01031618527784,AT&T,40.644251636819696,-74.01151838342616,Mobile Phone Shop
3318,Sunset Park,40.64510294925429,-74.01031618527784,Chase Bank,40.6429299,-74.0123737,Bank
3319,Sunset Park,40.64510294925429,-74.01031618527784,Pariscien Cafe Bakery,40.646956,-74.011636,Breakfast Spot
3320,Sunset Park,40.64510294925429,-74.01031618527784,Escalon 2 Record Shop,40.64917783802334,-74.00944681841958,Record Shop
3321,Sunset Park,40.64510294925429,-74.01031618527784,Popeyes Louisiana Kitchen,40.645450284630726,-74.01031922118169,Fried Chicken Joint
3322,Sunset Park,40.64510294925429,-74.01031618527784,Duane Reade,40.645009985076406,-74.01077739894384,Pharmacy
3323,Sunset Park,40.64510294925429,-74.01031618527784,Blink Fitness,40.64550178917616,-74.01314300000001,Gym
